RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
97717,375,94509,Zip,CA,CA,Antioch,San Francisco-Oakland-Hayward,Contra Costa County,83813,83358,83263,83014,82972,82792,82596,82586,82727,82874,83066,83296,83486,83821,83829,84028,84019,84254,84438,84663,85035,85539,86136,86625,86882,87288,88046,88782,89605,90537,91782,92678,93070,93491,93786,94341,95592,97080,98560,99379,100164,100891,101625,102441,103523,104442,105548,106758,107931,108982,109781,110852,112038,113269,114482,116012,117699,119344,120981,122629,124346,125784,127199,128745,130188,131410,132601,133577,134553,135776,137322,138913,140219,141709,143531,145435,147427,149648,151802,153642,155160,156533,158329,160097,162061,163359,164502,165539,167279,169103,171239,174113,177612,181574,184040,186489,188643,192477,196553,201102,205306,209673,213955,218095,222112,226067,230786,235396,239998,244354,249031,254192,259105,264137,269038,273179,277205,280340,282287,283703,285655,287633,288834,288478,287964,286651,284851,282634,279614,277068,277029,278347,278964,277212,274687,272485,269222,265743,261485,256364,250563,244895,240068,234974,230261,225797,221542,216305,211763,205888,200247,195589,193791,192511,188494,182398,175446,169408,164714,160738,158137,158113,159976,161797,160189,158259,156983,158160,160231,162968,164309,165756,164350,162369,160160,160570,164490,166186,168390,169472,171430,173352,175262,178075,182305,186217,188065,188353,186728,187365,188127,190376,192300,193826,197016,199966,202687,204487,208669,212110,216287,220605,224015,224358,223811,224257,226183,227333,229613,231908,232213,233432,233151,234132,235422,239988,245408,248446,248276,247258,248097,251251,254411,253242,253867,255079,260663,264142,264493,264325,264254,266113,265519,262318,261512,265011,270181,271585,266368,261441,260253,263371,267311,270800,273939,279157,280808,282061,279968,281479,285315,288641,290176,290238,292727,297319,302226,306008,310603,316014,322094,326227,330919,338000,347097,355506,360626,361245,362880,364950,369020,369100,369152,369004,370997,372202,373104,371803,369433,369075,371936,375179,373958,372201,370842,373673,375567,376866,375894,375400,377327,380075,379917,379365,381201,385326,389284,390602,391533,392978,396234,400710
97576,391,94122,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,298437,297660,297334,296636,296077,295662,295043,295505,296165,297934,299835,302114,304649,307272,310116,313045,316541,320504,325340,329371,333433,336401,339897,343761,348041,352971,357323,361709,366093,370519,375058,379138,383631,387718,391017,393270,395202,397519,400391,403244,405811,408267,410970,414344,418359,423734,430579,438311,445992,452731,459815,468199,477880,488451,498708,509124,518399,528322,538771,551407,563559,574856,582005,587486,589985,592138,592334,592491,593792,593053,591304,586097,584059,582272,585049,587723,595238,603235,612831,621768,627462,632921,636309,641368,643208,647411,651140,655746,654059,652009,652760,656909,661710,665985,673048,681862,694914,706081,716435,725123,737120,749852,761034,769927,782115,796570,810960,823086,831912,845414,855704,866799,874869,882320,888966,892360,897248,901811,903013,903432,901484,894604,888227,883083,884633,886797,887470,888023,884953,880094,877134,876832,878759,884927,892050,901770,903915,906179,906740,910045,912527,913384,915188,910099,906047,896056,892979,886950,885851,876361,866021,857350,852906,850027,843843,836670,828604,818590,808654,797162,788147,785501,788020,782181,773034,767369,767694,777001,783423,794142,793980,795028,792248,792049,785794,786033,785525,782781,775096,761443,752328,742422,738815,735776,731521,723208,717842,715388,715508,715865,716793,719537,717786,720301,723695,727628,731160,736776,748486,759127,771658,783534,794339,805919,824297,832404,841994,850212,869732,892048,906845,920914,926247,930371,933944,941696,948471,965413,979907,996237,1003017,1003503,1004551,1001222,1003932,1010902,1029241,1042734,1051329,1063143,1078074,1095605,1104454,1120546,1141873,1169161,1196127,1218079,1224614,1233954,1249166,1257878,1259343,1249269,1252257,1249215,1243658,1235435,1234383,1238922,1253155,1263673,1268252,1263785,1260983,1271055,1286538,1299130,1313992,1329717,1349519,1360870,1374272,1383284,1394790,1412563,1440007,1462433,1474138,1495436,1510025,1522328,1514178,1513080,1504014,1495032,1490702,1489057,1486513,1479566,1488665,1495008,1503991,1494361,1486307,1488870,1496217,1510843,1508561,1509702,1507537,1509774,1501839,1492415,1483718,1490203,1503936,1507595,1510255,1508158,1516495,1520377
97748,442,94541,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,174085,173610,173280,172786,172484,172095,171818,171624,171758,172069,172406,172737,172778,173027,173685,174362,175375,176273,177464,178569,179543,180404,181399,182879,184502,186369,187737,189478,190592,192283,194032,195838,197696,198597,199945,200550,202329,203727,205231,205959,206684,208276,208773,210451,211578,215976,219519,223866,227597,231851,235740,239789,245051,249319,254587,258352,263994,268166,272730,277696,281627,285717,290843,296618,301928,305534,309278,312950,315952,317826,319878,320811,322278,323639,325267,327731,330288,334769,338583,342953,346475,349945,352565,355124,357391,360231,362256,364062,364509,365272,366691,368729,370732,374035,379007,384385,390366,394956,401185,406568,413954,420871,428747,435706,444071,450895,458656,466455,475004,483508,490712,499524,508182,516805,522873,528944,534546,541764,545954,550064,550442,554101,556049,557465,556720,556618,556947,558705,558705,559788,558409,557351,555740,550335,547311,544600,542748,538616,536293,533257,530192,521012,514860,505101,499417,489892,479204,465976,454408,440574,426285,411454,398347,385918,372035,362234,352577,349200,345485,341938,335266,333573,330735,327637,323070,322517,325414,327703,329678,329293,328978,328559,330452,330126,328885,327644,326903,326408,323787,320246,316777,313130,310521,307245,302931,297536,295839,294776,296136,293625,290739,287599,284893,283646,282898,284279,286855,291013,293368,297085,299651,305435,312024,319653,327964,335171,343076,351445,362094,374699,386720,395644,402210,408460,416980,426263,433547,440022,443845,446674,447054,445144,445136,447416,451682,455594,458565,461189,463621,466767,472746,479029,483948,488721,493722,500380,508740,514481,518160,521765,528007,535292,537751,540766,544827,549414,551422,552670,551967,556249,559483,562900,564074,566623,572772,576456,579596,584150,591274,597064,604532,610214,618840,628839,639041,646014,650480,657584,666846,672850,676640,677660,677909,675608,673530,667347,661913,658459,657050,657981,661024,665141,665702,663624,661407,660536,659596,664678,673363,679099,682322,681406,681026,681511,685821,694344,703700,714079,724394,732265,737743,746326
97745,443,94538,Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County,188521,188061,187893,187637,187768,187786,187964,188407,189281,190368,191558,192741,193651,194796,196154,197747,199595,201482,203739,205601,207413,209027,210874,213168,215645,218300,220827,223520,225396,227767,230114,232701,235080,236680,238425,239532,241659,243819,245889,247221,248173,250080,250537,252329,253206,257461,260893,265364,269705,274457,278627,282887,289624,295090,302215,307273,315544,321852,329104,336206,341950,347345,354198,361324,366622,369256,371332,373483,374157,373859,372970,370883,368816,367025,365542,366015,367233,371562,375304,379528,382443,385409,387852,390388,392885,396101,398178,399414,398755,398354,398667,399784,401166,403673,407885,412665,418075,422202,428318,433652,440885,447306,454810,461808,470446,478159,487153,496382,506292,515676,523607,533217,543432,553234,560340,567104,573191,580434,583538,586414,585792,589092,590991,591868,590289,589336,589149,589575,588541,588922,588339,588494,587914,583441,580380,578063,576654,572743,570786,568194,566938,559264,554634,546243,543077,536896,530093,520982,513830,506725,499480,491966,483926,476106,465193,458153,450235,449588,449420,449175,444091,443389,440089,438943,435938,439026,445787,451824,457108,457711,457857,458308,463072,464685,465192,463275,462387,460231,456507,452215,448731,445751,443203,438674,430909,422804,421632,420631,422299,418975,416067,412360,408862,407876,407560,410220,416225,424497,428486,434737,440069,450361,461085,472877,486354,497249,511055,525934,544119,561308,576056,586435,594131,602833,613756,627585,637228,646581,650090,652570,650317,648299,650550,656555,665411,672545,679526,683234,687371,692004,701312,711073,719930,727987,735880,744929,755254,762511,765795,770890,779842,791685,796396,800659,805484,811127,814856,817804,817527,822632,827962,833776,836277,839580,847480,851942,855318,861453,868918,877792,890854,904654,919764,936072,952847,965485,976407,994149,1017842,1037108,1056935,1066693,1070591,1062853,1057876,1046854,1035097,1025266,1017733,1012162,1008710,1003687,993867,981430,973960,970291,965339,968946,979346,987283,991387,989713,987963,989567,995146,1007522,1019003,1033294,1047948,1059231,1066621,1077365
97721,454,94513,Zip,CA,CA,Brentwood,San Francisco-Oakland-Hayward,Contra Costa County,177652,176822,176728,175787,175004,174274,173965,174775,175345,177845,179111,180067,180941,182807,184741,185942,186967,188501,189538,190224,190973,189573,190274,191739,192505,191867,190405,191415,192590,193458,194850,194872,196213,197208,198768,200689,204116,208725,213093,217205,222254,226776,230876,234133,236057,237292,236784,235483,235343,235853,237376,238043,238346,239011,239745,241962,246266,251286,256315,261037,264694,268721,271635,274811,276832,278955,281336,283236,283338,282316,283040,285418,288006,289719,291681,294177,296220,298453,300664,302929,305060,307940,311280,314527,317622,319415,321255,323062,326960,330848,334506,338908,344021,350369,354084,357942,361705,368776,376450,384458,391272,399150,408923,419111,429072,437574,448505,458941,469200,478536,488371,498766,509032,518608,526840,534166,541505,548867,553802,556960,559628,560148,559405,557371,556193,554343,550305,545596,539705,534152,529617,526614,524023,519225,511087,503334,494410,486673,477911,468575,459311,449741,440879,431048,420007,411932,408883,405014,397504,384743,371931,360985,351915,343879,335520,326408,319785,315315,308990,301404,296105,294704,297547,301633,306545,309390,310017,311207,311414,305968,301144,297517,298243,299329,299195,298233,295606,292554,290328,289004,287088,289775,292039,298184,300698,303954,302593,300032,295566,296201,299569,305736,314234,320487,326292,326729,327218,325025,328228,331893,339508,345229,351224,353952,353059,354951,361266,371356,384058,395827,405757,415881,424956,433260,438937,444387,451235,456839,457303,457254,455567,460175,466690,471035,473767,474627,479859,487746,496970,505031,512790,519137,523666,526070,527500,533090,539303,547224,551719,553972,556908,557823,562387,567034,573825,579356,581436,584309,586167,589953,593179,596921,599976,606258,611184,616641,619715,620993,623968,627823,633442,636952,640808,645043,650955,656403,659625,659682,663524,670282,677267,676834,677486,677971,678289,676923,676349,675091,673540,673298,676654,678865,677395,673675,668172,667655,669101,673722,673448,673572,674562,678613,678599,679005,682459,691808,702624,711031,718918,726098,737794,751040
97792,503,94587,Zip,CA,CA,Union City,San Francisco-Oakland-Hayward,Alameda County,200579,199914,199690,199190,199051,198737,198392,198337,198617,199434,200265,201242,201939,203036,204236,205834,207669,209608,212027,214099,216145,217426,219137,221282,223681,226008,227977,229958,231396,233371,235764,238235,240889,242842,245015,246165,248440,250863,253535,255266,256527,259031,259981,262581,263951,269107,272961,277971,282465,287457,291730,296346,303470,308849,315782,320148,328218,334584,342266,350229,356362,362053,368961,376720,382958,386790,389870,393335,394863,394806,394293,391943,390443,389018,388692,389546,390735,394698,398240,402531,405780,409265,411678,414457,416793,420126,421754,423039,422567,422713,423509,424679,425929,428065,432368,436990,442780,446964,453461,458772,466323,473138,481260,488603,497641,505670,515097,524830,535030,545133,553405,563593,573619,583298,589982,596826,602730,610219,613358,616811,616156,619457,621571,623145,622572,622129,622209,623283,622545,623188,622167,621527,620071,613749,609429,605448,603003,598817,596475,594781,593765,585649,579158,568766,564884,558200,549746,538384,528955,519359,509371,497923,486341,475751,464066,457364,449660,448682,447959,447324,441439,438796,435319,431945,428611,430608,436724,441127,444104,444308,444611,445108,449711,451867,452170,451184,450781,448998,445558,440578,436428,431752,427801,422531,414685,406481,404842,405062,406874,403566,399287,395604,392326,390574,389045,389958,393957,401729,405428,409884,412459,421283,431729,443299,455647,465943,478995,493956,511734,526664,537622,544480,551773,559983,570245,581114,588977,597737,601776,604175,601580,599280,603194,611697,620458,625988,630010,633420,637851,642210,651261,660025,668616,676033,682452,689916,699443,705633,708386,711616,719288,729288,731435,733492,735973,739968,741855,743515,742895,748898,755071,761598,763856,766998,775614,781269,785935,792450,801345,808649,818603,827525,840298,854804,869221,878733,886273,899930,918594,934700,951699,964079,971326,968163,962854,952159,942641,937841,934196,932625,932549,933275,926637,915213,905768,901027,897302,901251,911896,919258,923487,921812,920727,920745,926320,938817,952768,969010,985633,999366,1008695,1021168
97926,537,95014,Zip,CA,CA,Cupertino,San Jose-Sunnyvale-Santa Clara,Santa Clara County,394847,394077,394272,394284,395105,395951,397171,398866,400758,403894,407927,412627,417740,423427,428890,433939,438241,443324,448524,454329,460420,465716,470991,476210,480551,484581,488506,494606,501328,507264,513264,518128,523974,528164,530311,530842,533128,537260,541175,543564,546394,550827,555158,558861,560329,563996,569964,579180,588240,596416,605579,615388,625601,637943,652302,671742,692448,713741,734886,753591,770495,782317,792284,798554,801951,799215,793819,785262,777489,767487,755535,744258,734529,730870,729980,733054,739398,746533,753491,756178,756559,757543,759860,759428,758708,758792,757890,754171,746069,740762,737282,738427,743332,747598,752011,758278,766786,773260,778289,787221,798754,811655,820997,831340,838795,850530,864880,880839,895351,909038,929082,943291,957544,965091,977611,987980,997235,1002867,1004419,1005751,1008180,1011478,1005689,1002449,999225,1003796,1004814,1001980,1003778,1005622,1009788,1013383,1014310,1018455,1025724,1031888,1036662,1037383,1043025,1052044,1060549,1063721,1061712,1052327,1039637,1021700,1008929,1005171,1006240,1004038,997453,993726,984967,979118,974482,985853,1001910,1022657,1023143,1021006,1014535,1020038,1023662,1019023,1018682,1023717,1038302,1042459,1045942,1047524,1067965,1076827,1086562,1076770,1074210,1075436,1085996,1090452,1080048,1069063,1061187,1055849,1048705,1043849,1034621,1039241,1040311,1049042,1043010,1035803,1040783,1041627,1042098,1035789,1035824,1047084,1065931,1083424,1100144,1113083,1128882,1148569,1169524,1194337,1218331,1240338,1262058,1280463,1300143,1318478,1330868,1336856,1339869,1351498,1354913,1373556,1391750,1421346,1431117,1435860,1430756,1432552,1449093,1474435,1510306,1534163,1561648,1570050,1576118,1582882,1609030,1630497,1672135,1695940,1718968,1723387,1731447,1735722,1737093,1742596,1754445,1758534,1758236,1765116,1753891,1749947,1731928,1736769,1729371,1738738,1746402,1761258,1770896,1785054,1792804,1802605,1810678,1829124,1854513,1893099,1942509,1989422,2033950,2078233,2122682,2165579,2206235,2237159,2275106,2303301,2329784,2311195,2279405,2236162,2208175,2170019,2128942,2093089,2067444,2065257,2062610,2054989,2032715,2014206,2010497,2010762,2015074,2023582,2047515,2075282,2103331,2114377,2120066,2132190,2155612,2192062,2220906,2251991,2274104,2297986,2311501,2320621
97980,544,95112,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,149635,149844,150216,150828,150884,150810,150544,150812,151304,152013,153081,154094,155606,156826,157856,158519,160590,163046,166130,168209,170295,172080,173872,175818,177141,178729,180364,182811,184366,185789,187042,189675,192033,194528,195924,197642,199678,202224,204587,206428,208836,211761,214550,215811,217258,219395,222870,226378,229640,232662,236050,240764,245235,250299,255648,263278,270955,278129,285486,292373,299759,305344,310978,315189,318748,320359,320746,320910,321049,320470,317676,315492,313197,313611,314497,315571,317308,319244,322326,323483,323797,324852,327206,328360,329076,329811,330055,330756,330111,330237,329963,330990,333525,335556,337811,340856,345074,348175,350994,354301,358510,363525,367741,372863,376985,382818,389268,396015,402191,408234,416885,423080,429945,434327,441507,447556,452933,456679,459124,462107,465007,467687,466100,466877,467633,471362,471898,470965,472349,473229,474097,474140,473690,475609,478984,480650,480946,478864,478825,479468,477642,474709,469733,462405,453491,442282,433886,427823,422165,415011,407028,400082,392612,385816,381249,382087,383934,385938,379892,374898,370504,371487,371590,369202,368928,370036,373657,373376,373921,374539,381824,383922,386441,382038,380607,380910,386028,389795,387669,383436,379433,374743,368879,365054,360609,360977,358666,359269,353385,347456,345584,345168,344983,346928,351617,358895,365607,370899,378036,383642,389740,396865,404849,414703,425222,433062,440560,446810,455801,466291,474521,479733,484476,491403,495706,503310,510144,520026,523369,525838,524405,523634,526105,532107,541458,547982,556561,560126,562518,564110,570782,575234,587498,595406,605244,609426,614686,618148,620635,623964,629356,632549,637244,645597,647262,650345,648593,654025,654897,659847,662934,667877,670481,675551,677600,681635,684601,690729,695808,707548,724446,743057,760713,779869,801557,823590,841887,854847,870785,885068,900968,899102,892175,881778,876660,866465,852469,839613,833076,833008,833076,829524,823733,817471,817434,815923,818489,821551,834087,846389,858971,864834,869215,876326,884488,898887,909118,921175,927354,934855,935485,935439
97545,555,94080,Zip,CA,CA,South San Francisco,San Francisco-Oakland-Hayward,San Mateo County,246054,245417,245088,244511,244330,244320,244137,244141,244332,245037,245750,246615,247692,249241,250769,252189,253698,255268,257285,259106,261169,263014,265390,268146,270798,273243,275700,278404,280854,283449,286457,290057,293303,296158,298563,300583,303041,306020,309256,312727,315829,319056,322311,325846,329948,334591,339656,344730,349500,354306,359402,364551,371299,379232,386730,393031,399132,406082,413949,422273,430527,437529,443384,447564,450035,450501,451264,452772,454146,455347,454665,454193,452935,454274,456877,462089,468106,475542,482397,487941,492637,494634,498817,501538,505157,506508,506746,507941,508120,508630,509012,512656,517564,524975,529654,535879,543103,552392,563098,571075,578333,584399,593063,600732,608388,615266,623458,633936,644596,652224,658224,664435,677056,688552,697389,703341,710072,716658,724860,727430,729807,730414,735105,738157,736019,734304,733764,735988,735685,733076,732019,734192,736910,739299,738579,738026,738773,739031,738188,735195,731213,728307,719306,707082,690040,678655,663560,655927,641221,629546,613991,600853,590741,580103,568199,555534,547602,541485,540371,529607,524618,518283,519164,515930,510636,506997,510115,518853,525495,527271,525801,527943,529226,530611,528027,531436,535503,539923,539077,535199,531416,526386,522642,522160,520909,518387,514180,508338,502780,498805,497660,499386,498203,500024,502226,503652,507494,514713,523380,532737,542854,549623,555380,555217,563316,574661,588673,600129,611037,617937,628467,635499,645523,656781,668288,681522,689980,693652,693594,697029,698338,703817,705145,708747,709671,712288,717127,724572,727599,735177,747312,757589,770374,778190,792677,806548,818976,825924,831365,832812,843410,849682,853498,856363,855714,861047,857691,857475,857203,862418,864508,875293,880804,890402,890884,893391,897615,901679,909131,914227,924757,939147,962258,981452,997824,1004401,1018542,1033118,1051952,1066843,1079887,1092352,1097457,1095175,1083126,1066145,1051964,1046635,1039236,1042388,1050293,1060168,1063554,1058239,1063210,1063623,1070636,1076078,1088731,1098471,1111936,1114181,1109258,1104639,1105953,1114798,1117698,1126120,1131496,1140527,1142975,1145123
97567,592,94112,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,245673,245149,244788,244073,243384,242968,242509,242687,242901,243721,244325,245216,246413,248027,249853,251774,254164,256697,259726,262543,265680,268564,272206,275910,279216,282215,285072,288306,291710,294914,298158,300911,303941,306557,309085,311417,314392,317792,321225,324476,327409,331059,335125,339752,344332,349314,354648,360393,366637,372524,379226,385575,392858,399661,406698,413550,420572,428458,437183,446859,455329,463324,469052,475165,479634,483437,485209,486980,489905,491608,491940,490131,490091,489571,490743,491668,496227,501980,508903,515971,519961,524175,527361,531880,534748,539939,545759,551987,552645,553811,556566,561535,565741,568709,574032,581177,591994,601428,609965,617202,627168,636645,645889,652529,663953,677758,691983,703515,711176,721710,730148,739915,747964,756494,764521,771589,778838,785789,789193,792982,796359,796389,795766,795074,799127,803271,805069,806561,805231,802182,799711,798788,798795,802418,806112,812379,812237,812492,811358,811169,808045,802156,798349,788477,778883,762822,754410,743139,736079,721137,707116,695065,688157,682482,673056,663212,654443,644975,635189,623177,613988,609739,609307,602623,593957,589284,589699,596625,600253,608449,608896,612614,612490,613955,607976,607139,605835,604337,599982,591976,586161,578361,574490,571539,567186,560823,559051,558274,558448,555672,553899,553791,553946,557558,561784,563214,564685,568309,576085,584722,594853,606849,616934,625344,636722,640148,646884,654875,673775,693200,707361,720521,727830,733465,737510,747236,754544,770292,781571,794480,797570,796494,796631,792692,794456,797909,812270,819649,824489,831503,842825,856955,863321,874198,888733,908455,925933,938238,938305,944385,955538,960911,958330,946120,946183,942532,935039,925272,921330,926973,938248,945996,949129,950359,952309,962407,973792,987367,1003027,1018637,1033176,1039646,1048116,1054614,1062918,1071956,1091974,1108994,1123200,1139037,1153375,1164353,1165239,1170618,1172845,1174659,1174587,1174891,1170180,1166044,1167820,1168905,1168343,1161554,1160234,1164133,1171405,1180500,1186278,1192442,1196552,1200713,1200941,1200311,1200950,1207852,1215122,1217075,1216539,1214666,1215438,1215057
